SITE CODE= 41329éÖãõêÏésàÍÇÃã{          ,37.4962,137.2705, 15.86,7.6,45292.6738723, 12.58, 21.45
 LAT.=   37.0388
 LON.=  137.8633
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 10 10
 NS,EW,UD
-0.005,-0.006,0.010
-0.003,-0.007,0.021
-0.003,0.000,0.023
-0.007,0.004,0.014
-0.011,0.001,0.002
-0.012,-0.007,-0.003
-0.011,-0.013,0.006
-0.007,-0.008,0.017
-0.004,0.003,0.022
-0.006,0.012,0.013
-0.013,0.013,0.001
-0.023,0.008,-0.003
-0.026,0.001,0.006
-0.023,-0.001,0.019
-0.013,0.004,0.025
-0.003,0.007,0.020
0.002,0.006,0.011
0.001,-0.001,0.005
-0.005,-0.009,0.004
-0.013,-0.012,0.004
-0.017,-0.009,0.002
-0.016,-0.005,-0.000
-0.012,-0.005,0.002
-0.007,-0.009,0.011
-0.005,-0.014,0.020
-0.007,-0.013,0.023
-0.008,-0.009,0.018
-0.009,-0.005,0.008
-0.010,-0.007,0.001
-0.010,-0.012,-0.001
-0.009,-0.019,-0.000
-0.005,-0.021,0.001
-0.001,-0.020,0.004
0.002,-0.016,0.009
-0.001,-0.012,0.014
-0.005,-0.010,0.018
-0.009,-0.009,0.017
-0.009,-0.009,0.012
-0.004,-0.007,0.007
0.000,-0.006,0.003
0.001,-0.005,0.003
-0.004,-0.007,0.003
-0.012,-0.009,0.006
-0.015,-0.011,0.009
-0.011,-0.011,0.014
0.001,-0.007,0.017
0.009,0.000,0.016
0.007,0.006,0.009
-0.007,0.007,0.000
-0.020,0.002,-0.005
-0.021,-0.005,-0.004
-0.012,-0.011,0.006
0.000,-0.009,0.018
0.003,-0.001,0.025
-0.004,0.008,0.022
-0.013,0.010,0.013
-0.016,0.007,0.003
-0.012,0.002,-0.004
-0.004,-0.001,-0.007
0.000,-0.002,-0.005
0.000,-0.001,-0.002
-0.004,-0.002,0.003
-0.006,-0.003,0.009
-0.005,-0.005,0.014
-0.003,-0.005,0.014
-0.001,-0.004,0.009
0.001,-0.004,0.004
0.002,-0.005,0.002
0.004,-0.005,0.002
0.004,-0.006,0.003
0.002,-0.006,0.003
-0.003,-0.005,0.002
-0.009,-0.006,0.000
-0.011,-0.007,-0.000
-0.009,-0.006,0.002
-0.003,-0.004,0.006
0.002,0.000,0.010
0.001,0.004,0.011
-0.004,0.004,0.008
-0.011,0.002,0.002
-0.015,-0.002,-0.002
-0.015,-0.004,-0.002
-0.012,-0.005,0.002
-0.009,-0.003,0.004
-0.010,0.000,0.003
-0.014,0.003,0.000
-0.016,0.004,-0.002
-0.013,0.004,-0.003
-0.005,0.003,-0.002
0.003,0.003,0.000
0.006,0.003,0.002
0.002,0.000,0.003
-0.006,-0.003,0.002
-0.011,-0.005,-0.001
-0.012,-0.005,-0.005
-0.009,-0.004,-0.007
-0.009,-0.004,-0.006
-0.010,-0.007,-0.003
-0.012,-0.007,-0.001
-0.013,-0.004,-0.002
-0.010,0.000,-0.004
-0.005,0.001,-0.005
-0.003,-0.005,-0.007
-0.003,-0.013,-0.008
-0.005,-0.016,-0.009
-0.011,-0.014,-0.009
-0.012,-0.007,-0.008
-0.012,-0.002,-0.007
-0.009,-0.001,-0.005
-0.008,-0.003,-0.005
-0.009,-0.007,-0.007
-0.010,-0.012,-0.009
-0.010,-0.016,-0.010
-0.009,-0.019,-0.010
-0.009,-0.019,-0.009
-0.011,-0.019,-0.008
-0.013,-0.020,-0.007
-0.014,-0.021,-0.009
-0.014,-0.021,-0.012
-0.013,-0.018,-0.014
-0.011,-0.016,-0.014
-0.007,-0.016,-0.012
-0.004,-0.020,-0.009
-0.002,-0.023,-0.008
0.000,-0.023,-0.009
0.003,-0.021,-0.010
0.005,-0.023,-0.011
0.007,-0.026,-0.011
0.005,-0.028,-0.011
0.002,-0.026,-0.011
0.000,-0.021,-0.011
0.001,-0.020,-0.010
0.005,-0.021,-0.009
0.009,-0.021,-0.009
0.009,-0.019,-0.010
0.006,-0.015,-0.012
0.002,-0.015,-0.014
-0.001,-0.016,-0.014
-0.002,-0.018,-0.012
-0.003,-0.017,-0.011
-0.002,-0.014,-0.010
0.002,-0.012,-0.010
0.006,-0.013,-0.009
0.008,-0.014,-0.008
0.005,-0.011,-0.007
-0.002,-0.009,-0.007
-0.004,-0.010,-0.006
-0.002,-0.014,-0.004
0.004,-0.018,-0.003
0.007,-0.020,-0.004
0.009,-0.020,-0.005
0.008,-0.020,-0.005
0.008,-0.021,-0.004
0.009,-0.021,-0.001
0.009,-0.018,0.003
0.011,-0.015,0.005
0.013,-0.013,0.005
0.016,-0.014,0.004
0.016,-0.016,0.003
0.016,-0.016,0.002
0.017,-0.015,0.001
0.021,-0.012,0.002
0.026,-0.010,0.003
0.029,-0.009,0.004
0.028,-0.009,0.005
0.025,-0.009,0.004
0.025,-0.012,0.004
0.029,-0.015,0.004
0.035,-0.017,0.005
0.039,-0.018,0.007
0.039,-0.018,0.010
0.039,-0.016,0.013
0.037,-0.012,0.014
0.034,-0.008,0.012
0.032,-0.005,0.009
0.032,-0.005,0.005
0.035,-0.008,0.004
0.038,-0.011,0.004
0.038,-0.011,0.006
0.036,-0.009,0.007
0.033,-0.007,0.010
0.034,-0.007,0.012
0.037,-0.008,0.013
0.038,-0.006,0.012
0.037,0.000,0.009
0.037,0.007,0.007
0.038,0.010,0.007
0.043,0.007,0.010
0.046,0.002,0.011
0.045,-0.001,0.009
0.040,-0.002,0.006
0.036,-0.001,0.004
0.034,0.000,0.005
0.032,0.002,0.009
0.029,0.003,0.012
0.027,0.004,0.012
0.023,0.005,0.011
0.020,0.008,0.009
0.018,0.009,0.008
0.016,0.010,0.009
0.016,0.008,0.010
0.017,0.007,0.012
0.019,0.008,0.015
0.020,0.012,0.016
0.018,0.016,0.014
0.014,0.016,0.009
0.012,0.011,0.007
0.014,0.004,0.006
0.018,0.000,0.007
0.021,0.001,0.007
0.019,0.004,0.005
0.016,0.007,0.003
0.012,0.008,0.002
0.012,0.010,0.003
0.012,0.011,0.004
0.012,0.011,0.007
0.011,0.009,0.011
0.011,0.004,0.012
0.013,0.000,0.011
0.015,0.000,0.006
0.016,0.000,0.000
0.016,0.000,-0.002
0.016,-0.001,-0.000
0.018,-0.001,0.006
0.020,-0.001,0.012
0.020,0.000,0.014
0.017,0.000,0.013
0.012,-0.001,0.009
0.008,-0.003,0.003
0.007,-0.003,-0.003
0.007,-0.003,-0.005
0.009,-0.003,-0.004
0.011,-0.003,-0.001
0.012,-0.003,0.002
0.010,-0.001,0.002
0.007,0.000,0.002
0.004,0.001,0.000
0.000,-0.001,0.000
-0.003,-0.004,0.001
-0.008,-0.006,0.002
-0.013,-0.007,0.002
-0.016,-0.004,0.001
-0.017,-0.001,-0.002
-0.016,0.003,-0.004
-0.014,0.004,-0.003
-0.015,0.002,0.002
-0.018,0.000,0.007
-0.023,0.000,0.011
-0.027,0.001,0.007
-0.027,0.002,-0.003
-0.023,0.000,-0.013
-0.018,-0.001,-0.016
-0.015,0.000,-0.007
-0.018,0.003,0.006
-0.023,0.004,0.013
-0.027,0.002,0.008
-0.027,-0.001,-0.006
-0.024,-0.002,-0.019
-0.020,0.002,-0.022
-0.016,0.008,-0.014
-0.015,0.011,-0.002
-0.015,0.010,0.006
-0.018,0.006,0.007
-0.020,0.002,0.002
-0.019,-0.001,-0.007
-0.013,-0.004,-0.014
-0.009,-0.005,-0.017
-0.011,-0.003,-0.013
-0.016,0.004,-0.005
-0.023,0.010,0.004
-0.021,0.010,0.007
-0.013,0.005,0.003
-0.005,0.002,-0.006
-0.004,0.003,-0.013
-0.009,0.007,-0.013
-0.013,0.008,-0.007
-0.012,0.005,0.003
-0.006,0.000,0.007
-0.003,0.002,0.005
-0.003,0.008,-0.003
-0.007,0.014,-0.012
-0.009,0.014,-0.016
-0.009,0.008,-0.011
-0.008,0.002,-0.005
-0.009,-0.001,-0.001
-0.009,0.000,-0.005
-0.007,0.002,-0.013
-0.004,0.001,-0.020
-0.004,0.000,-0.019
-0.008,0.003,-0.012
-0.013,0.008,-0.005
-0.013,0.012,-0.005
-0.008,0.012,-0.007
-0.003,0.007,-0.005
-0.003,0.001,0.003
-0.010,0.000,0.015
-0.018,0.004,0.019
-0.023,0.010,0.012
-0.021,0.017,-0.003
-0.016,0.021,-0.012
-0.012,0.021,-0.010
-0.009,0.016,0.002
-0.009,0.010,0.012
-0.010,0.006,0.012
-0.013,0.008,0.002
-0.019,0.014,-0.009
-0.022,0.019,-0.012
-0.019,0.018,-0.006
-0.013,0.011,0.000
-0.007,0.006,0.000
-0.007,0.008,-0.006
-0.012,0.017,-0.008
-0.016,0.025,-0.000
-0.016,0.025,0.010
-0.013,0.012,0.011
-0.011,-0.001,-0.002
-0.010,-0.003,-0.018
-0.011,0.008,-0.023
-0.011,0.022,-0.012
-0.012,0.026,-0.002
-0.015,0.018,-0.007
-0.020,0.004,-0.028
-0.023,-0.005,-0.054
-0.021,-0.005,-0.069
-0.013,-0.001,-0.067
-0.003,0.002,-0.054
0.004,0.002,-0.034
0.001,0.003,-0.010
-0.008,0.007,0.016
-0.017,0.012,0.040
-0.019,0.014,0.059
-0.015,0.009,0.067
-0.012,0.001,0.063
-0.016,-0.004,0.043
-0.023,-0.003,0.009
-0.026,0.006,-0.032
-0.023,0.017,-0.062
-0.015,0.024,-0.062
-0.012,0.025,-0.029
-0.015,0.022,0.017
-0.022,0.018,0.050
-0.027,0.017,0.051
-0.026,0.018,0.027
-0.020,0.016,0.000
-0.011,0.011,-0.008
-0.003,0.005,0.003
0.001,0.003,0.018
0.000,0.004,0.022
-0.004,0.007,0.019
-0.009,0.007,0.017
-0.013,0.003,0.022
-0.018,-0.002,0.023
-0.025,-0.003,0.004
-0.033,0.003,-0.035
-0.036,0.012,-0.070
-0.032,0.022,-0.075
-0.023,0.025,-0.043
-0.016,0.022,0.008
-0.015,0.017,0.048
-0.017,0.012,0.053
-0.015,0.008,0.019
-0.007,-0.004,-0.054
0.004,-0.024,-0.167
0.014,-0.044,-0.305
0.017,-0.052,-0.436
0.016,-0.046,-0.510
0.016,-0.032,-0.497
0.017,-0.025,-0.407
0.013,-0.033,-0.287
-0.002,-0.050,-0.182
-0.025,-0.065,-0.110
-0.045,-0.079,-0.066
-0.049,-0.097,-0.051
-0.032,-0.121,-0.076
-0.006,-0.137,-0.136
0.015,-0.130,-0.192
0.023,-0.099,-0.189
0.025,-0.055,-0.104
0.027,-0.021,0.033
0.029,-0.009,0.161
0.024,-0.008,0.238
0.004,-0.004,0.259
-0.021,0.011,0.235
-0.034,0.032,0.180
-0.023,0.051,0.105
0.006,0.068,0.039
0.033,0.087,0.019
0.041,0.107,0.065
0.030,0.123,0.170
0.015,0.123,0.298
0.004,0.105,0.407
-0.005,0.073,0.443
-0.021,0.041,0.356
-0.043,0.023,0.145
-0.059,0.031,-0.104
-0.057,0.059,-0.245
-0.039,0.087,-0.190
-0.025,0.089,-0.014
-0.028,0.051,0.093
-0.043,-0.006,0.000
-0.053,-0.050,-0.243
-0.045,-0.061,-0.467
-0.022,-0.053,-0.569
0.000,-0.057,-0.595
0.011,-0.080,-0.646
0.007,-0.101,-0.729
-0.004,-0.095,-0.738
-0.013,-0.071,-0.597
-0.012,-0.073,-0.374
0.002,-0.132,-0.218
0.018,-0.235,-0.211
0.020,-0.323,-0.303
0.007,-0.349,-0.385
-0.004,-0.314,-0.409
0.017,-0.259,-0.416
0.070,-0.224,-0.470
0.125,-0.218,-0.603
0.141,-0.216,-0.778
0.116,-0.196,-0.898
0.080,-0.166,-0.849
0.068,-0.150,-0.587
0.077,-0.169,-0.218
0.080,-0.219,0.029
0.061,-0.266,-0.019
0.036,-0.276,-0.301
0.032,-0.240,-0.537
0.058,-0.172,-0.439
0.091,-0.107,0.030
0.103,-0.066,0.600
0.090,-0.050,0.907
0.065,-0.039,0.779
0.047,-0.002,0.369
0.036,0.070,0.035
0.014,0.159,0.049
-0.040,0.230,0.412
-0.120,0.271,0.916
-0.191,0.307,1.374
-0.210,0.368,1.775
-0.159,0.448,2.191
-0.063,0.499,2.591
0.030,0.480,2.793
0.087,0.412,2.640
0.110,0.362,2.159
0.127,0.380,1.498
0.159,0.444,0.758
0.210,0.479,-0.043
0.257,0.434,-0.822
0.264,0.319,-1.356
0.200,0.188,-1.481
0.061,0.078,-1.338
-0.109,-0.011,-1.325
-0.242,-0.108,-1.721
-0.281,-0.239,-2.404
-0.221,-0.414,-2.986
-0.108,-0.612,-3.191
0.001,-0.788,-3.017
0.072,-0.902,-2.545
0.099,-0.952,-1.765
0.099,-0.987,-0.702
0.093,-1.068,0.333
0.099,-1.206,0.810
0.124,-1.326,0.451
0.164,-1.323,-0.386
0.207,-1.135,-0.887
0.243,-0.786,-0.452
0.263,-0.370,0.794
0.259,0.004,2.126
0.235,0.268,2.840
0.211,0.396,2.755
0.215,0.401,2.168
0.256,0.325,1.438
0.311,0.238,0.709
0.355,0.225,0.041
0.387,0.344,-0.335
0.429,0.578,-0.066
0.477,0.822,0.918
0.484,0.928,2.115
0.396,0.807,2.740
0.209,0.496,2.392
-0.009,0.134,1.463
-0.165,-0.121,0.835
-0.205,-0.190,1.119
-0.148,-0.093,2.185
-0.074,0.088,3.333
-0.075,0.258,3.870
-0.183,0.349,3.511
-0.336,0.341,2.400
-0.416,0.262,0.895
-0.356,0.189,-0.573
-0.217,0.198,-1.583
-0.134,0.318,-1.835
-0.179,0.497,-1.371
-0.289,0.633,-0.680
-0.326,0.649,-0.473
-0.214,0.538,-1.163
0.006,0.354,-2.433
0.229,0.139,-3.366
0.379,-0.104,-3.156
0.439,-0.370,-1.860
0.422,-0.603,-0.437
0.357,-0.714,0.057
0.293,-0.671,-0.588
0.287,-0.547,-1.561
0.340,-0.464,-1.830
0.378,-0.499,-1.092
0.308,-0.649,0.045
0.120,-0.872,0.767
-0.070,-1.114,0.818
-0.092,-1.291,0.537
0.132,-1.285,0.276
0.526,-1.015,-0.023
0.907,-0.535,-0.579
1.103,-0.036,-1.272
1.061,0.286,-1.622
0.848,0.340,-1.342
0.576,0.158,-0.774
0.313,-0.160,-0.570
0.045,-0.498,-0.903
-0.267,-0.725,-1.162
-0.620,-0.731,-0.550
-0.938,-0.485,1.060
-1.140,-0.070,2.970
-1.213,0.372,4.351
-1.224,0.703,4.944
-1.228,0.842,5.057
-1.179,0.777,5.008
-0.960,0.600,4.813
-0.514,0.521,4.394
0.046,0.769,3.908
0.495,1.392,3.655
0.680,2.135,3.705
0.644,2.588,3.723
0.555,2.515,3.237
0.516,2.048,2.030
0.482,1.533,0.305
0.367,1.223,-1.419
0.209,1.118,-2.533
0.152,1.098,-2.687
0.250,1.093,-2.165
0.339,1.072,-1.937
0.177,0.924,-3.008
-0.267,0.483,-5.404
-0.719,-0.266,-7.802
-0.860,-1.063,-8.451
-0.653,-1.570,-6.742
-0.368,-1.705,-3.900
-0.270,-1.717,-1.992
-0.317,-1.874,-2.172
-0.237,-2.140,-3.836
0.127,-2.210,-5.412
0.621,-1.878,-5.813
0.970,-1.275,-5.087
1.080,-0.731,-3.856
1.097,-0.441,-2.497
1.150,-0.347,-1.043
1.145,-0.303,0.315
0.854,-0.253,1.029
0.210,-0.205,0.724
-0.557,-0.130,-0.149
-1.118,0.014,-0.505
-1.315,0.138,0.407
-1.247,0.028,2.259
-1.097,-0.424,3.966
-0.972,-1.029,4.694
-0.885,-1.421,4.470
-0.826,-1.390,3.862
-0.789,-1.053,3.315
-0.734,-0.677,2.928
-0.588,-0.404,2.734
-0.315,-0.197,2.842
0.033,0.006,3.183
0.355,0.198,3.280
0.555,0.400,2.585
0.555,0.746,1.129
0.309,1.343,-0.277
-0.123,2.066,-0.651
-0.528,2.604,0.274
-0.639,2.775,1.733
-0.395,2.741,2.520
-0.074,2.840,1.909
-0.087,3.182,0.125
-0.575,3.526,-1.974
-1.206,3.551,-3.592
-1.455,3.202,-4.424
-1.082,2.678,-4.550
-0.353,2.129,-4.142
0.211,1.483,-3.404
0.290,0.649,-2.739
-0.016,-0.202,-2.673
-0.362,-0.711,-3.369
-0.471,-0.732,-4.254
-0.274,-0.567,-4.348
0.166,-0.694,-3.189
0.753,-1.240,-1.382
1.353,-1.831,-0.096
1.761,-1.985,-0.011
1.786,-1.621,-0.789
1.419,-1.123,-1.532
0.872,-0.936,-1.602
0.413,-1.210,-0.945
0.132,-1.794,0.164
-0.077,-2.467,1.388
-0.335,-3.031,2.297
-0.596,-3.233,2.403
-0.708,-2.827,1.541
-0.600,-1.841,0.274
-0.368,-0.749,-0.346
-0.154,-0.223,0.316
0.000,-0.592,1.753
0.146,-1.552,2.649
0.296,-2.424,2.091
0.357,-2.685,0.532
0.213,-2.274,-0.507
-0.139,-1.465,0.208
-0.553,-0.591,2.456
-0.812,0.094,4.701
-0.762,0.438,5.397
-0.408,0.437,4.277
0.027,0.342,2.489
0.198,0.568,1.573
-0.155,1.367,2.255
-0.969,2.519,4.010
-1.854,3.425,5.533
-2.367,3.568,5.608
-2.333,2.924,3.799
-1.885,1.928,0.753
-1.227,1.092,-2.024
-0.442,0.675,-2.986
0.439,0.677,-1.677
1.253,1.013,0.658
1.771,1.584,1.787
1.956,2.197,0.208
2.064,2.549,-3.508
2.371,2.391,-7.061
2.792,1.730,-8.270
2.925,0.858,-6.780
2.490,0.169,-4.137
1.690,-0.063,-2.308
0.997,0.204,-2.130
0.629,0.792,-3.012
0.323,1.378,-3.871
-0.320,1.623,-4.137
-1.315,1.349,-3.884
-2.203,0.657,-3.262
-2.472,-0.149,-2.127
-2.015,-0.804,-0.376
-1.168,-1.295,1.497
-0.389,-1.848,2.496
0.062,-2.704,1.997
0.177,-3.856,0.515
0.097,-4.978,-0.556
0.000,-5.603,-0.119
0.020,-5.422,1.683
0.143,-4.520,3.630
0.158,-3.364,4.477
-0.208,-2.524,3.877
-1.016,-2.312,2.490
-1.980,-2.604,1.399
-2.655,-2.950,1.358
-2.765,-2.884,2.306
-2.342,-2.225,3.402
-1.574,-1.177,3.663
-0.615,-0.205,2.798
0.390,0.256,1.485
1.188,0.107,0.700
1.516,-0.308,0.750
1.415,-0.415,1.081
1.356,0.200,1.070
1.883,1.515,0.753
3.059,3.142,0.548
4.291,4.629,0.417
4.797,5.681,-0.236
4.247,6.182,-1.662
2.972,6.164,-3.066
1.597,5.860,-3.255
0.542,5.698,-2.033
-0.162,6.021,-0.649
-0.679,6.687,-0.578
-1.131,7.010,-1.963
-1.532,6.253,-3.428
-1.855,4.283,-3.444
-2.078,1.722,-1.771
-2.168,-0.553,0.430
-2.058,-2.068,1.714
-1.686,-2.915,1.487
-1.079,-3.432,0.262
-0.432,-3.846,-0.950
-0.071,-4.212,-1.424
-0.288,-4.561,-1.149
-1.090,-4.936,-0.694
-2.093,-5.280,-0.694
-2.711,-5.406,-1.280
-2.568,-5.167,-1.903
-1.813,-4.627,-1.723
-1.013,-4.025,-0.319
-0.687,-3.529,1.856
-0.845,-3.089,3.682
-1.001,-2.526,4.190
-0.597,-1.764,3.353
0.481,-0.951,2.153
1.798,-0.335,1.731
2.702,-0.026,2.342
2.825,0.089,3.127
2.319,0.211,3.040
1.669,0.412,2.035
1.293,0.555,1.177
1.242,0.479,1.469
1.232,0.238,2.626
0.950,0.141,3.260
0.351,0.488,2.362
-0.287,1.256,0.493
-0.592,2.069,-0.689
-0.401,2.499,-0.074
0.127,2.410,1.794
0.667,2.003,3.245
1.001,1.562,2.982
1.147,1.195,1.124
1.247,0.838,-1.025
1.348,0.432,-2.041
1.322,0.034,-1.391
0.979,-0.228,0.236
0.280,-0.253,1.412
-0.610,0.023,1.005
-1.445,0.651,-0.910
-2.060,1.596,-3.023
-2.411,2.622,-3.807
-2.473,3.302,-2.768
-2.181,3.284,-0.798
-1.480,2.604,0.648
-0.462,1.734,0.739
0.607,1.236,-0.248
1.420,1.320,-1.363
1.800,1.696,-1.744
1.780,1.876,-1.134
1.566,1.613,0.009
1.416,1.068,0.774
1.535,0.564,0.443
1.948,0.208,-0.832
2.426,-0.209,-1.982
2.540,-0.982,-1.933
1.928,-2.177,-0.722
0.603,-3.548,0.410
-0.935,-4.739,0.239
-1.983,-5.515,-1.154
-2.108,-5.834,-2.463
-1.447,-5.774,-2.486
-0.560,-5.449,-1.223
0.027,-5.009,0.383
0.159,-4.652,1.526
0.020,-4.552,2.065
-0.171,-4.695,2.107
-0.373,-4.800,1.558
-0.655,-4.440,0.430
-0.986,-3.364,-0.619
-1.180,-1.754,-0.574
-1.058,-0.148,0.795
-0.628,0.968,2.287
-0.088,1.552,2.162
0.339,1.991,-0.117
0.546,2.668,-3.185
0.548,3.566,-4.976
0.403,4.338,-4.637
0.180,4.747,-3.142
-0.021,4.950,-2.070
-0.058,5.295,-1.945
0.193,5.892,-1.936
0.731,6.465,-1.039
1.365,6.641,0.722
1.766,6.307,2.352
1.652,5.616,2.939
1.006,4.763,2.440
0.149,3.886,1.475
-0.470,3.191,0.628
-0.645,2.970,0.106
-0.610,3.317,-0.114
-0.823,3.807,-0.142
-1.509,3.663,-0.196
-2.419,2.400,-0.548
-3.071,0.331,-1.187
-3.193,-1.624,-1.706
-2.886,-2.714,-1.745
-2.355,-2.911,-1.577
-1.623,-2.776,-1.964
-0.593,-2.870,-3.204
0.626,-3.357,-4.477
1.619,-4.131,-4.488
2.001,-5.106,-2.867
1.813,-6.237,-0.757
1.444,-7.266,0.246
1.151,-7.634,-0.262
0.730,-6.839,-1.060
-0.219,-4.940,-0.575
-1.712,-2.661,1.474
-3.159,-0.899,3.758
-3.756,-0.084,4.577
-3.114,0.023,3.352
-1.495,-0.068,0.976
0.443,-0.106,-1.082
2.058,-0.196,-1.896
2.962,-0.451,-1.442
3.058,-0.653,-0.213
2.531,-0.387,1.241
1.786,0.458,2.405
1.231,1.411,2.781
0.979,1.722,2.140
0.769,1.058,0.882
0.250,-0.132,-0.066
-0.601,-0.938,0.005
-1.370,-0.734,0.903
-1.566,0.361,1.699
-1.061,1.720,1.675
-0.181,2.796,1.024
0.634,3.462,0.489
1.217,3.853,0.400
1.714,4.034,0.239
2.286,3.950,-0.678
2.831,3.639,-2.239
3.024,3.319,-3.438
2.604,3.185,-3.366
1.611,3.152,-2.181
0.364,2.932,-0.964
-0.746,2.361,-0.604
-1.461,1.571,-0.936
-1.724,0.766,-1.073
-1.660,-0.070,-0.499
-1.502,-1.130,0.353
-1.491,-2.428,0.652
-1.747,-3.597,0.127
-2.191,-4.170,-0.693
-2.613,-4.035,-1.130
-2.820,-3.549,-0.996
-2.742,-3.177,-0.462
-2.399,-3.071,0.433
-1.819,-3.039,1.752
-1.056,-2.851,3.090
-0.295,-2.446,3.461
0.120,-1.840,2.185
-0.118,-0.936,-0.092
-0.966,0.386,-1.688
-1.916,1.972,-1.433
-2.280,3.280,0.152
-1.695,3.714,1.433
-0.423,3.140,1.338
0.850,2.044,0.218
1.559,1.134,-0.882
1.694,0.755,-1.395
1.712,0.688,-1.394
2.035,0.485,-0.919
2.615,-0.028,0.243
2.991,-0.617,1.910
2.785,-0.936,3.132
2.126,-0.899,3.006
1.585,-0.730,1.827
1.676,-0.671,0.921
2.432,-0.722,1.114
3.412,-0.701,1.705
4.064,-0.546,1.400
4.058,-0.498,0.100
3.319,-0.923,-0.804
1.900,-1.913,-0.168
-0.037,-3.072,1.302
-2.139,-3.724,1.743
-3.849,-3.387,0.405
-4.639,-2.137,-1.313
-4.315,-0.539,-1.446
-3.152,0.787,0.195
-1.713,1.591,1.758
-0.527,2.059,1.473
0.150,2.509,-0.359
0.361,3.013,-1.787
0.303,3.310,-1.377
0.159,3.102,0.431
0.024,2.428,2.084
-0.043,1.737,2.616
0.049,1.557,2.265
0.393,2.067,1.694
0.920,2.986,1.130
1.281,3.851,0.503
0.989,4.379,0.055
-0.179,4.554,0.301
-1.876,4.428,1.244
-3.289,3.943,1.980
-3.690,3.004,1.467
-2.982,1.693,-0.276
-1.769,0.301,-1.982
-0.879,-0.895,-2.368
-0.719,-1.841,-1.479
-1.024,-2.661,-0.618
-1.164,-3.461,-0.881
-0.689,-4.246,-1.913
0.354,-5.002,-2.268
1.530,-5.729,-0.951
2.379,-6.293,1.551
2.697,-6.330,3.782
2.556,-5.484,4.700
2.180,-3.849,4.389
1.757,-2.094,3.557
1.326,-1.009,2.641
0.769,-0.863,1.590
-0.057,-1.232,0.360
-1.095,-1.427,-0.737
-2.000,-1.071,-1.329
-2.326,-0.251,-1.473
-1.869,0.728,-1.563
-0.851,1.589,-1.770
0.244,2.121,-1.784
1.029,2.195,-1.304
1.422,1.905,-0.617
1.568,1.639,-0.394
1.633,1.816,-0.806
1.691,2.457,-1.138
1.728,3.092,-0.583
1.720,3.180,0.634
1.682,2.629,1.245
1.722,1.819,0.276
2.007,1.121,-1.759
2.606,0.514,-3.261
3.318,-0.252,-3.138
3.720,-1.195,-1.785
3.484,-1.967,-0.467
2.677,-2.238,-0.023
1.693,-2.120,-0.374
0.830,-2.052,-1.074
-0.024,-2.278,-1.871
-1.231,-2.555,-2.561
-2.909,-2.459,-2.732
-4.643,-1.919,-2.097
-5.742,-1.321,-1.090
-5.781,-1.060,-0.712
-4.903,-1.096,-1.452
-3.623,-1.035,-2.530
-2.396,-0.621,-2.515
-1.413,0.000,-0.845
-0.712,0.507,1.423
-0.354,0.806,2.550
-0.384,1.081,1.794
-0.651,1.494,0.117
-0.806,1.985,-0.813
-0.595,2.429,-0.285
-0.139,2.886,0.823
0.171,3.528,1.031
0.093,4.309,-0.127
-0.181,4.824,-1.541
-0.243,4.625,-1.625
0.075,3.663,-0.015
0.542,2.338,1.948
0.877,1.097,2.542
1.131,0.050,1.480
1.588,-0.967,0.265
2.301,-2.053,0.624
2.884,-3.029,2.664
2.866,-3.619,4.740
2.222,-3.699,5.130
1.394,-3.355,3.687
0.786,-2.736,1.712
0.351,-1.982,0.433
-0.219,-1.288,-0.094
-0.978,-0.916,-0.567
-1.569,-1.002,-1.293
-1.613,-1.369,-1.848
-1.141,-1.612,-1.841
-0.542,-1.436,-1.643
-0.158,-0.894,-2.070
-0.032,-0.266,-3.398
-0.041,0.213,-4.927
-0.120,0.460,-5.601
-0.249,0.432,-4.936
-0.325,0.075,-3.288
-0.221,-0.514,-1.375
-0.002,-0.984,0.255
0.062,-0.937,1.323
-0.200,-0.317,1.704
-0.604,0.507,1.460
-0.792,1.120,0.971
-0.678,1.478,0.761
-0.585,1.882,1.020
-0.845,2.529,1.328
-1.324,3.217,1.020
-1.466,3.541,-0.070
-0.864,3.324,-1.306
0.296,2.724,-1.797
1.390,1.975,-1.293
1.922,1.156,-0.491
1.873,0.296,-0.384
1.539,-0.417,-1.275
1.159,-0.726,-2.468
0.770,-0.633,-2.941
0.350,-0.504,-2.334
-0.060,-0.717,-1.223
-0.435,-1.210,-0.466
-0.890,-1.503,-0.315
-1.578,-1.197,-0.248
-2.419,-0.399,0.375
-3.011,0.403,1.564
-2.935,0.825,2.668
-2.189,0.858,3.045
-1.259,0.704,2.688
-0.707,0.483,2.208
-0.643,0.161,2.242
-0.634,-0.318,2.922
-0.161,-0.948,3.791
0.857,-1.704,4.124
1.982,-2.544,3.372
2.670,-3.279,1.511
2.743,-3.533,-0.842
2.478,-2.983,-2.701
2.292,-1.694,-3.359
2.355,-0.161,-2.916
2.476,1.058,-2.135
2.334,1.749,-1.676
1.802,2.074,-1.464
1.082,2.276,-0.947
0.540,2.423,0.082
0.383,2.427,1.092
0.476,2.194,1.372
0.486,1.673,0.900
0.219,0.833,0.412
-0.180,-0.254,0.564
-0.374,-1.247,1.156
-0.178,-1.579,1.340
0.269,-0.861,0.579
0.649,0.669,-0.717
0.713,2.208,-1.540
